cohort,bdchm_label,phv,pht,var_desc,var_units,bdchm_entity,bdchm_varname,bdchm_unit,participantidphv,associatedvisit,source_unit,target_unit,conversion_rule,equivalent_units,has_pht,has_onto,unit_match,unit_convert,unit_expr,row_good,varlist,bad_map,expr,add_var_units,note,added_phv
"fhs","fruits","phv00478720","pht010754","ffq: grapefruit (1/2 fruit) or juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00524073","pht012910","ffq: grapefruit (1/2 fruit) or juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068305","pht000681","ffq: grapefruit (1/2)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068873","pht000682","ffq: grapefruit (1/2)","","MeasurementObservation","fruit_serving","{#}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00069915","pht000680","ffq: grapefruit (1/2)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157449","pht002151","ffq: grapefruit (1/2)","","MeasurementObservation","fruit_serving","{#}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157926","pht002152","ffq: grapefruit (1/2)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00158243","pht002153","ffq: grapefruit (1/2)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478111","pht010753","ffq: grapefruit (1/2)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00523710","pht012909","ffq: grapefruit (1/2)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00172504","pht002900","ffq: grapefruit (1/2) or grapefruit juice (small glass)","1/2ofgrapefruitorsmallglassofjuice","MeasurementObservation","fruit_serving","{#}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00156817","pht002150","ffq: grapefruit juice","smallglass","MeasurementObservation","fruit_serving","{#}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00162177","pht002350","ffq: grapefruit juice","smallglass","MeasurementObservation","fruit_serving","{#}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00476986","pht010751","ffq: grapefruit juice","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00477549","pht010752","ffq: grapefruit juice","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068306","pht000681","ffq: grapefruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068874","pht000682","ffq: grapefruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00069916","pht000680","ffq: grapefruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157450","pht002151","ffq: grapefruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157927","pht002152","ffq: grapefruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00158244","pht002153","ffq: grapefruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478112","pht010753","ffq: grapefruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00523711","pht012909","ffq: grapefruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00156815","pht002150","ffq: orange juice","smallglass","MeasurementObservation","fruit_serving","{#}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00162175","pht002350","ffq: orange juice","smallglass","MeasurementObservation","fruit_serving","{#}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00476984","pht010751","ffq: orange juice","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00477547","pht010752","ffq: orange juice","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068304","pht000681","ffq: orange juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068872","pht000682","ffq: orange juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00069914","pht000680","ffq: orange juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157448","pht002151","ffq: orange juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157925","pht002152","ffq: orange juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00158242","pht002153","ffq: orange juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478110","pht010753","ffq: orange juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00523709","pht012909","ffq: orange juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00172502","pht002900","ffq: orange juice - calcium fortified","smallglass","MeasurementObservation","fruit_serving","{#}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00172503","pht002900","ffq: orange juice - not calcium fortified","smallglass","MeasurementObservation","fruit_serving","{#}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00156814","pht002150","ffq: oranges","1orange","MeasurementObservation","fruit_serving","{#}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00162174","pht002350","ffq: oranges","1orange","MeasurementObservation","fruit_serving","{#}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00172501","pht002900","ffq: oranges","1orange","MeasurementObservation","fruit_serving","{#}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00476983","pht010751","ffq: oranges","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00477546","pht010752","ffq: oranges","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068303","pht000681","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068871","pht000682","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00069913","pht000680","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157447","pht002151","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157924","pht002152","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00158241","pht002153","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478109","pht010753","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478717","pht010754","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00523708","pht012909","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00524070","pht012910","ffq: oranges (1)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00156818","pht002150","ffq: other fruit juice","smallglass","MeasurementObservation","fruit_serving","{#}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00162178","pht002350","ffq: other fruit juice","smallglass","MeasurementObservation","fruit_serving","{#}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00476987","pht010751","ffq: other fruit juice","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00477550","pht010752","ffq: other fruit juice","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068307","pht000681","ffq: other fruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068875","pht000682","ffq: other fruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00069917","pht000680","ffq: other fruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157451","pht002151","ffq: other fruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157928","pht002152","ffq: other fruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00158245","pht002153","ffq: other fruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478113","pht010753","ffq: other fruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00523712","pht012909","ffq: other fruit juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00172505","pht002900","ffq: other fruit juices","smallglass","MeasurementObservation","fruit_serving","{#}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478721","pht010754","ffq: other fruit juices (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00524074","pht012910","ffq: other fruit juices (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00172508","pht002900","ffq: peaches or plums (1 fresh or 1/2 cup canned)","1/2cup","MeasurementObservation","fruit_serving","{#}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478724","pht010754","ffq: peaches or plums (1 fresh or 1/2 cup canned)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00524077","pht012910","ffq: peaches or plums (1 fresh or 1/2 cup canned)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00523715","pht012909","ffq: peaches, apri or plums (1 or 1/2 c)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00156821","pht002150","ffq: peaches, apricots or plums","1/2cup","MeasurementObservation","fruit_serving","{#}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00162181","pht002350","ffq: peaches, apricots or plums","1/2cup","MeasurementObservation","fruit_serving","{#}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00476990","pht010751","ffq: peaches, apricots or plums","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00477553","pht010752","ffq: peaches, apricots or plums","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068310","pht000681","ffq: peaches, apricots or plums (1 or 1/2 c)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068713","FHS OFFSPRING EXAM 6","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00068878","pht000682","ffq: peaches, apricots or plums (1 or 1/2 c)","","MeasurementObservation","fruit_serving","{#}/wk","phv00069162","FHS OFFSPRING EXAM 7","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00069920","pht000680","ffq: peaches, apricots or plums (1 or 1/2 c)","","MeasurementObservation","fruit_serving","{#}/wk","phv00068241","FHS OFFSPRING EXAM 5","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157454","pht002151","ffq: peaches, apricots or plums (1 or 1/2 c)","","MeasurementObservation","fruit_serving","{#}/wk","phv00157771","FHS ORIGINAL EXAM 20","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00157931","pht002152","ffq: peaches, apricots or plums (1 or 1/2 c)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158091","FHS ORIGINAL EXAM 21","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00158248","pht002153","ffq: peaches, apricots or plums (1 or 1/2 c)","","MeasurementObservation","fruit_serving","{#}/wk","phv00158540","FHS ORIGINAL EXAM 22","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478116","pht010753","ffq: peaches, apricots or plums (1 or 1/2 c)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00172495","pht002900","ffq: prune juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","phv00172393","FHS GENERATION 3, NEW OFFSPRING SPOUSE, OMNI 2 EXAM 2","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00478711","pht010754","ffq: prune juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00524064","pht012910","ffq: prune juice (small glass)","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00156808","pht002150","ffq: prunes","1/2cup","MeasurementObservation","fruit_serving","{#}/wk","phv00157296","FHS GENERATION 3 EXAM 1","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00162168","pht002350","ffq: prunes","1/2cup","MeasurementObservation","fruit_serving","{#}/wk","phv00162112","FHS OFFSPRING EXAM 8","","","",,1,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00476977","pht010751","ffq: prunes","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
"fhs","fruits","phv00477540","pht010752","ffq: prunes","","MeasurementObservation","fruit_serving","{#}/wk","","","","","",,,1,,0,0,0,"","","","","",""
